,Customer Lifetime Value,Predicted_xgb
381,2582.408525,2580.64075052086
8839,4974.801539,4974.801538999945
2235,6275.155361,6261.997183535997
3765,3636.943738,3617.5573568518957
1457,4929.8075,4904.108458221942
1723,5319.838729,5307.381131930048
7738,2827.55957,2818.842848247392
2369,11516.40557,12244.455255149873
2916,5418.726537,5377.972082473192
1800,7294.846132,7931.339342245794
3305,7519.029686,7451.425936010094
4635,16728.34386,16886.65098457384
6298,4966.767293999998,5010.884568157636
1581,8875.965501,8843.05094750317
7626,9227.945752,9929.818038790314
2537,8543.247323,8525.666866475254
3976,2824.849967,2817.36453582847
4656,6788.084852,6721.074385313392
6261,3436.134281,3438.421347389004
1607,23515.85325,18679.7368202903
2223,5123.484988,5117.330995452783
7341,14429.89284,14370.093709255816
3290,3548.3979659999995,3548.430749939375
8263,11638.89947,11646.040336953969
3840,3723.114445,3667.594650648203
7306,7013.436656999998,7043.9315705105955
3046,5641.35916,5620.3623701309
5460,8092.87696,8094.009406956927
1455,5308.246978,5393.442959219678
1713,8485.330004000001,8570.687995901251
2625,7985.472561,8956.678005748772
7882,9263.179837,9212.852241934255
9114,7501.661322,7471.597148441337
4596,4592.150374,4585.989730198869
1910,7271.434040000001,8766.970775956159
8431,8788.532018,8804.021964010188
7774,7521.282545,7675.404664334899
5166,6802.0671299999985,6837.79415270106
4319,9700.35416,9669.413776412812
648,13057.17071,14426.623708352156
7311,22242.51659,19816.677132666857
123,15023.598580000002,15052.145096467115
8244,8382.478392,8407.59192759042
3376,3611.183505,3613.4297755637726
3,7645.861827,7769.532456174232
4617,4419.539523,4283.618686540428
1987,18767.55161,18395.008474748494
654,5802.83547,5772.110969492173
6082,3188.53073,3178.374346229033
2845,9007.431501,9054.971986539533
8878,5319.311913000001,5330.612361918361
6121,12349.70232,14166.225077524005
8645,7452.939190999998,7468.716989036344
4846,7917.119912,8460.990400193137
5960,6388.21126,6422.937959783525
4526,5246.278375,5247.594044325951
3198,8072.7464420000015,8563.387933451151
3377,3034.797717000001,3027.2571636194566
6124,8927.565817,8960.110006344647
8123,37939.48817,28908.869640335575
3356,2491.317024,2490.576575922469
6934,2856.948797,2854.0907735982673
9040,2656.846648,2635.287221266874
1228,5217.513287,5217.663431010361
1544,5284.041003,5321.159102954398
41,2771.045031,2771.1607965557873
6262,6297.002886,6391.822680644815
8271,16979.79757,16705.27989900664
5523,3909.636524,3889.4710946081705
6543,6459.640843,6444.036935183471
7936,7824.492262999999,8298.280766213144
6553,5568.947534,5568.904051390737
125,31221.7481,23939.558341922184
8791,8660.838974,8656.924323658615
6405,9269.677845,9225.613145613866
4023,2230.755716,2247.514330166474
5210,2758.703811,2744.9377571017194
1466,46611.87375,38414.85694220942
2445,2404.9179670000008,2418.671065212861
5408,3199.703983,3270.4840111360672
502,3623.454198,3629.3836831709496
7542,13891.67638,12820.511853900272
2950,4984.618654999998,4984.127949847531
3967,2359.423599,2359.3496413372336
3030,6010.502178,5979.106430364603
5610,3549.016697,3558.8031750670484
983,2417.759961,2416.739910861009
8992,7089.046071,7092.686758209638
3052,2279.747148,2276.8944052618217
4083,2483.67134,2478.8511220139026
3911,4654.841089000001,4642.617494856215
6937,2959.9500940000007,3043.3536960502615
1114,4130.628776,4135.599009637368
4717,5129.608404,5098.95776106337
5868,2726.797356,2707.289470163484
6314,2592.890469,2580.439023936514
1163,3974.13815,4015.651969466706
1423,3052.629532,3050.923705605372
3653,3185.17031,3243.3512588503954
3628,33451.7935,24265.535945995496
586,8312.681598000001,8552.495569049584
634,2772.839235000001,2783.3888564794106
4052,8879.790017,8880.376987986629
5256,20096.89337,19746.080037981945
3383,2759.978287,2759.9945178153994
1760,5565.693282,5585.829952814444
2687,2552.913868,2579.9748683312164
3915,15626.28021,17774.539473745757
5706,4691.043597,4879.470391450867
5199,5963.818306,5952.451968170252
2980,5184.94945,5184.269348918769
1036,14134.3474,16418.82109186843
6383,7019.177186,7038.636643140354
2197,3436.134281,3436.572294644709
4714,21235.44557,17464.077086550173
6757,2918.576189,2911.965306056279
4433,5207.197499,5177.869312464011
3891,2682.912454,2626.8496839333106
4588,3933.813993,3934.7159308593805
6870,2802.621642,2809.7075119759497
2643,2627.76229,2634.4006232879346
4508,4904.894731,4904.884882774105
7529,5305.087084000002,5246.690103360254
3903,8847.444221,8877.741204580996
8139,8609.158215000001,8608.101073201904
5253,8701.363763,8650.123283463987
6058,2335.878238,2363.1751754409424
6613,9408.343519,10380.693999638757
8363,3056.2172960000007,3057.888211114018
4356,2967.670797,2989.3116165981846
1591,3979.388247,3930.278303223563
5585,7504.685954,8531.446115001656
2548,2700.985899,2695.456127231342
3326,8810.89555,8791.646549976731
220,5969.552970000002,5958.036965909834
52,7983.431709,9776.854895136794
7232,5871.607022,5828.723459555116
9103,15245.25495,15201.343349491584
7237,6672.05628,6562.167058612016
3528,5989.7739310000015,5989.364700390035
4369,43026.52149,30909.489532379852
5938,5639.941974,5638.059773142984
5417,10861.515,10837.65137454739
800,13197.92893,13127.005736055751
6917,4334.210791,4220.7560700304475
4837,15284.33065,15261.04452498569
5143,2121.647053,2144.9978793645028
6821,3671.818326,3643.9451057351785
3917,5344.989624,5355.117475962489
5064,9602.07966,11444.446655722477
7463,13727.79972,14042.916744524668
6275,4270.034393999998,4272.434162103816
2671,6481.382268,6430.111537804668
4280,10529.84867,10459.227035204589
7686,5511.033294,5480.668177186822
8725,2591.749798,2587.3205078317037
6155,7437.514997,7396.140635415286
699,4191.9660920000015,4165.314548731457
1032,14476.12489,15745.487522111955
4910,14635.45158,14731.021177629353
377,6837.932623999999,6792.711725973158
2818,8583.854913,9958.856325471388
4295,5979.724161,5978.339586995787
3553,9591.232645,9553.965168755612
2907,7291.599536,7263.571699518223
5629,30591.61257,22527.127376012482
5584,5616.845326,5609.706916178842
489,2730.313804,2725.864818574438
3612,2300.334605,2258.4469931016697
8379,10881.77039,10876.773923972307
6759,9082.833891,9134.434196039976
1857,6503.397049,6506.123533615004
593,4016.5419950000014,3959.908726620507
1513,7914.823109999998,7916.410767803532
3265,2471.528431,2470.3693297589557
794,7482.639506,8761.299475780515
5163,4861.493017,4836.346461294928
8304,2884.636779,2888.684193610898
5996,8267.848845,8752.531781713948
3614,2797.759849,2816.6012468399517
2126,11714.78278,14632.243431032994
7016,9100.731403,9043.51115064471
5283,5354.612433,5361.60047018623
2466,5908.16294,5913.36595243074
3180,6791.215414,6866.431625349758
4893,2467.97792,2460.536901559804
5698,2627.610202,2639.330881494836
4378,5556.91458,5509.341103450657
2452,16107.19004,16011.493605972773
5066,2758.3298170000007,2764.3285468689996
7832,10094.13003,10112.963593317478
3552,2619.337376,2619.8023230542913
8855,2722.210707,2721.6080103285612
4761,6301.102478,6329.458967001895
4618,5637.740051,5849.779885055314
581,7457.237794,7293.710675317906
1150,4692.165155,4662.807467195919
5046,2861.717418,2861.9008228302873
7477,2414.770722,2392.017972920117
4357,5380.0916259999985,5371.34481386088
700,10928.40709,11047.607074641885
1703,5375.842787,5371.849064152032
5975,3157.7426370000007,3177.199044729355
6101,2305.238251,2288.646147234574
2520,9075.768214,9075.913614818623
3725,15481.25277,17925.70590852128
6688,5323.866117000001,5351.635609197537
5447,3852.425156,3864.991604687909
1303,3515.831889,3472.753961219541
8175,7611.949286,7589.677179033663
1802,6332.941818,6348.215485694665
2529,9581.281433,9559.565855727724
32,4715.321344,4761.311288669954
6630,3360.269641,3347.391780462642
5851,7861.798596,7862.200260856567
5015,2685.901421,2676.353495466338
2420,7224.235434,9127.898048295754
1139,2692.057629,2702.355012068036
4992,4379.92784,4347.707178245232
3780,4196.689511,4166.51099891189
5394,18569.50063,17187.6716047805
1812,48356.96084,35348.61424100256
7927,6558.880167,7712.076107724169
663,5341.438779,5346.260952457547
5768,18726.15325,22334.13446546846
4001,9388.981905,10273.557090693137
2226,6039.020697,6143.783849390603
4110,5504.139033,5495.863652281834
659,6624.61183,7632.061525164501
1216,7869.432384000002,8359.671500067347
2766,3267.709691,3324.3599363557432
5724,5553.756551,5824.009712553016
4250,7017.145586,7047.603694987116
8574,4556.068318,4602.356247887301
2720,12375.02163,13525.833463881338
5445,5420.361822,5452.5018311144895
2083,2656.713092,2656.1042453013542
5102,10706.66957,9882.7038544416
3276,8139.001345999999,8135.901293605513
6722,2690.477161,2682.9873236712237
4498,6930.625422,7183.585514858389
4790,3644.833554,3644.9104624250326
4990,3771.617797,3743.1716540415755
5350,7371.58568,7682.268185327853
2434,20215.3918,15022.294223517614
8509,5477.206072,5462.486085270116
4638,22940.38215,16776.720969669346
8677,11378.88711,13080.693105357894
1422,8257.666512,8355.564487457756
8719,6385.617852,7007.900727437997
5670,4873.436612,4829.966568332972
7875,24442.29656,17893.83837866419
1465,2928.115104,2938.4799231205466
8419,11776.00378,13134.11388294631
5465,7494.087340999998,8034.453692724455
4958,2063.387895,2051.5621168752746
1152,2665.222511,2656.266103530516
816,5001.527484,5004.97636712719
2977,8253.266591,8243.270167445322
6509,7706.956034999998,8544.625009979125
5579,10934.73726,10902.266282397402
4831,4439.677708,4452.838803928443
386,2764.032126,2775.5620679546887
2119,2637.942355,2636.216122272217
5615,2852.527169,2879.736403168635
992,12622.83268,14955.961477871222
2095,8609.158215000001,8609.495102166964
3701,3272.010846,3207.687702788218
5932,24186.24342,22679.953980903563
8858,2820.741005,2800.0688631921735
7191,7081.690973999999,7047.720302209407
4013,6782.556454000001,6754.5090211240085
576,8608.157233,8588.538400346546
4305,8609.158215000001,8609.58982098124
2492,5560.278162,5509.728771986948
8579,2424.690776000001,2425.8684757553397
589,5295.741716,5336.266247868258
8741,2309.876793,2283.486141189956
2543,5597.12496,5594.230831352211
2579,10213.99111,10174.675027365758
4342,13045.37088,13156.399332813733
7267,8675.993821,8667.92421093126
5331,2442.422113,2445.4787203584865
6270,3554.845264,3554.65431255622
5393,2725.356404,2724.6623268065973
8543,5081.741975999998,5096.648465127995
8467,2249.874803,2256.6814644781352
5392,5217.513287,5217.663431010361
4214,6729.867925,6942.408820484786
5099,5674.136445,5700.289670015234
1121,2611.965869,2612.572074568914
330,2168.523464,2178.435616817603
5333,2491.257604,2490.751640478353
162,8714.922134999999,8721.19960841314
5594,4956.620638,4954.605491578122
5491,8456.268179,10010.017167444428
3266,5651.396772,5645.434903809181
6484,2336.286633,2336.4367410889236
1701,3861.486269,3860.5503041944758
4424,4668.043154,4655.089965023438
7508,7662.429998999999,8902.359781534173
2087,9392.557553,10338.606378271257
6390,2874.074736,2878.1981858581175
6444,5586.965345000001,5578.594003066334
201,4334.064096,4338.456908026429
6190,3687.169374,3649.4287248630385
6284,7145.299590000001,7121.529748964453
7837,5555.830204999998,5561.3128996962605
7637,4175.945269,4194.563048506596
7174,4889.609695,4875.857620613088
8746,6273.911874,6271.899441181732
7338,5272.518472,5275.434943843749
6910,5524.310372999998,5539.935206168897
901,14895.397980000002,14827.60128401541
8879,41787.90343,41330.993546295635
94,5313.294035,5392.491041451975
6073,4938.21454,4905.588735271875
2755,4355.702300999998,4410.291461464639
7440,2759.978287,2760.026661410606
3397,4109.793608,4106.992986538173
1598,2831.683664,2816.795610449395
3202,14722.22122,16468.235957125882
7035,5595.389905,5595.684351165189
3819,9421.101961,9517.073012440995
5897,6746.434272,6706.443884892047
5658,2789.74739,2780.5770941492015
1715,5894.907375,5880.91501212154
6259,5791.012841,5811.337084282183
7502,2509.508795,2502.1606219998953
3283,10626.80746,13539.721325930623
2933,9202.638441,10130.46817127719
566,5989.7739310000015,5989.364700390035
325,22103.5072,22144.228244343212
5935,2308.692609,2351.245552401785
5154,13297.63587,12006.962297883085
2601,3571.346578,3587.40213943671
4111,4792.810444,4765.577675882274
706,11982.42085,13643.978847422244
7965,2248.449633,2247.6523887465246
2182,5592.455266,5575.518865340586
4614,4892.422239,4863.934236538059
4844,2479.920134,2486.3057055211816
18,5710.3331149999985,5705.039594585619
5741,2843.557702,2842.9669394304274
2058,4774.751709,4764.538408058142
618,5233.986808,5218.302240332144
974,4876.469668,4852.188809803464
8743,2860.440918,2986.2108554865217
1195,2666.05454,2657.9163571511976
6349,5439.3601,5452.631161675575
1575,28486.0728,23490.051992366538
6794,2661.729688,2632.1180690505967
4344,3387.77901,3399.520777551973
4097,13363.52356,14288.515412753253
6184,4984.618654999998,4980.840040123781
7216,5838.89915,5838.6373479400645
4557,8189.9677120000015,10072.116105119745
8888,4384.348683,4374.455142508749
5691,4638.945365,4550.3673970918435
9011,4940.940943,4914.243182358337
6377,4241.636538000002,4364.141818467031
2368,2867.312197,2868.002440813178
707,3102.789546,3100.8289252131813
9001,27430.14468,25529.752371296654
8501,39033.08248000001,34335.72856046281
5054,7072.9289709999985,8304.267769006554
1737,2867.312197,2864.532746826232
5931,2511.697993,2509.8141157335285
1484,5103.35758,5136.641836747009
679,5913.305869,5940.109041143927
4186,6366.225775,6365.631450034951
2680,4157.698118,4085.2654786330277
8916,8383.677045,9372.327199767724
1538,8834.322784,8766.145300674105
1736,6796.844768999998,7347.594395407064
445,4815.009736,4800.440373633175
4710,2467.129805,2449.244855006017
8877,3657.585449,3659.9646365316453
577,2632.545795,2629.969034821202
8238,2707.429536,2686.4192696640384
579,8255.76385,8241.608074080563
38,3090.034104,3130.9717168966317
8270,5225.253777,5222.186381855693
4597,3709.919724,3763.3545313504233
6537,10395.70939,12718.05329719594
3756,8098.969209999998,8452.458726425328
6026,3921.018919,3898.8521178434908
3314,3649.658983,3652.4040030006254
2706,5741.72743,5735.232476542876
4351,11218.44173,12595.15253559906
1471,5746.148291,5755.517419462519
7124,4151.551337,4260.019101910445
7185,4605.036646000001,4605.152008114449
1056,2530.705137,2531.0136335517905
6209,13752.46705,16774.725189190445
6401,2630.213326,2635.2060080375045
993,20171.96154,15010.45837471519
2473,9217.978125,9255.898125791555
7786,13333.38849,13860.720294356977
895,5639.941974,5638.231928793612
5837,2554.189234,2581.7108764890772
3857,5867.126420000001,5858.818779584838
3750,2425.29505,2427.8157909432807
309,5318.89664,5319.018491819612
9047,2776.748342000001,2765.4273133226525
7622,5099.513147,5116.121998665634
6798,2471.528431,2468.6154144395173
346,5385.853211,5409.163478851101
4664,2961.31408,2932.6473658153604
2498,2731.520409,2731.2132106842655
781,4322.240343,4247.70545722678
8787,6366.225775,6365.265632066581
3695,39769.55524,26931.39223227089
243,6408.7855770000015,6422.918126726942
4122,12741.84754,12857.385250250923
7658,6342.473656,6375.528495809965
3116,3732.3059450000014,3713.0964245935534
5654,5728.581037,5721.305207176443
1916,2004.350666,2007.954185259649
5882,3237.996209,3234.3490469352096
4706,2647.519741,2649.4656274560407
7856,11130.11974,11356.64802946638
5171,7901.697919,7938.952360698231
3466,4221.3125439999985,4335.94308574318
1813,5686.915259,5678.715542767213
4350,22062.54841,27933.088259717828
5101,5794.682724,5762.577224605234
8977,6264.6336,6234.376491451359
2812,2903.749709,2899.4813369067742
7839,2897.494724,2835.3839361896785
3563,12547.42888,13283.501037202353
1372,2652.695343,2647.394047026538
2098,2705.987629,2757.4276709634073
3413,4929.549699,4936.728514615264
1251,4904.894731,4903.9906779077055
1063,4773.686425,4829.149186313424
7618,2836.677371,2849.8690110836637
4753,8304.688878,8432.039924784543
3814,2450.625315,2450.795270977268
875,8332.730556999999,9470.807691911657
2682,5643.724704,5653.709331657347
2929,5288.240125,5346.630557076452
878,5357.192698,5394.521175033593
1801,5682.515346,5642.343352451199
285,6323.923864,6308.247762839171
8927,11790.49617,11761.856819980372
8748,19339.20282,14802.144685016223
8116,10932.21496,10373.962328592706
4649,25464.82059,25458.75196875422
0,2763.519279,2761.600708149521
1177,5235.573528,5225.405334756158
2754,3403.919366,3431.036771009076
690,8596.916624,9606.692746600107
7916,11373.98852,12691.621348010734
9039,25093.57037,17141.066944947816
6001,2814.2088,2822.7723775913323
4075,4122.964632,4101.961173298326
2983,11875.89915,15371.988046216224
5841,5666.465804,5672.824297854209
282,5569.456156,5594.271295527499
8893,2536.885365,2535.324116914474
5130,16887.79708,14024.514825610137
796,2379.741171,2369.137674372703
5081,2142.892273,2186.607411275391
6181,2821.100535,2827.9729322821895
2167,9490.406534,9570.11922979657
5476,4784.416267000001,4772.910279258867
1424,4012.319346,4001.8368305577487
7316,30081.367830000007,25004.498057993795
7842,2274.669484,2271.23736584566
3199,12280.76661,12434.315210060076
1932,7857.303868000001,7792.953177243956
6986,3300.607083,3318.9088232231857
5238,7583.189638,8296.483430255197
7202,5324.38786,5332.627065744981
6531,2349.957291,2360.6059512636994
3958,9988.787618,9930.698180982328
78,11318.08982,12396.400435467904
2954,15055.53836,15146.4495264587
7721,4731.844072999998,4623.091802365825
267,5773.520711,5786.723658295463
6791,2489.387507,2539.973712427588
1613,8385.252347,8391.068944177976
1787,2746.080105,2744.4012886139312
1069,4626.801093,4626.711293121499
344,5595.389905,5595.717443504957
8211,6671.766636,6619.19240222895
5155,7031.785183,7002.097379460164
511,10442.65139,10336.252496869633
4904,5586.893159,5576.947014213196
3837,2552.00081,2541.5256655712983
7583,2848.564466,2879.549635737756
8515,4563.859434,4534.999222451409
3995,3808.122147,3808.369116088677
5679,5264.361755,5190.144356220978
2689,8007.399376,8007.28192605004
973,2553.672212,2554.7588914310236
1743,2902.151897,2891.4440007721732
873,2687.314108,2681.051249654576
21,3041.791561,2996.9473149135933
2956,4126.61326,4163.018594368112
4959,5096.673223,5096.673223000085
3325,36229.40842,27766.265286760903
1353,3942.725768,3962.1240684617364
5040,2818.31302,2819.3928061035444
9131,8163.890428,10137.60822817265
1176,7993.003997,8061.07559225818
6427,5310.905647,5317.583191977204
2861,11030.66148,11730.898679448452
6971,14040.96476,14023.997563091845
6205,13576.143,15239.218286791915
2192,4270.034393999998,4268.548062583084
5114,16699.461580000007,15870.01638747427
7699,10175.2441,11530.611350962487
6681,12383.5306,13305.840180514168
2660,4930.949334,4919.478154883365
6506,4894.986713,4888.4973305656395
13,8819.018934,8818.293583702745
2968,8209.59982,8234.092079631077
1995,12097.91224,14058.838624704085
8895,8886.296424,8869.64127870444
2627,2722.210707,2715.8934102905478
5267,8145.985919,9130.246079481063
5597,3878.770231,3856.7569597282895
5160,5087.015287,5102.377541237698
5906,8485.385640999999,8760.686749381044
7551,13306.18451,13226.285240248346
3678,5977.785370000001,5964.223643421665
1749,6098.462114,6100.890978481002
1147,2411.256575,2419.7985431483485
7906,5209.945549,5168.181504902275
896,2459.171724,2486.4625354099653
6515,3023.887488,3007.063036386682
6956,2551.226692,2551.1852835338564
8024,4017.055485,4044.470024035669
6475,41855.17315,33680.244094887195
4271,4335.353131,4336.076326818381
7727,10018.66117,10289.617321253496
2508,20885.55547,17406.653549019877
8772,3045.05813,3031.329289228231
719,5500.012510000001,5478.885550356237
5450,3614.078436,3619.3577328295623
506,8205.387936,8192.417306773752
3794,2444.896824,2464.3960789638422
1475,5678.046711,5651.043325569925
5924,2601.810999,2599.519682954807
7343,3713.803592,3711.5662192265045
7512,4383.150505,4393.513093157783
4143,5507.155471,5480.88508467151
4394,4376.3635920000015,4376.657969834255
5249,4786.889347,4804.727901150312
4163,3748.99343,3763.619696313811
5321,13865.831069999998,13250.756815668825
8625,4298.378567,4374.393080420418
2993,10053.55227,9994.698352747982
3222,23777.81427,19973.110312649027
9071,5608.819189,5645.308711764095
1434,4369.71794,4354.107554574631
4913,8111.6519480000015,8748.556340866127
2539,4650.063763,4650.089372364521
9038,5322.291688,5378.749423340897
8338,2306.427813,2322.528286481889
1851,5092.793862,5091.680390471166
7427,17006.00256,13648.949147281652
6352,5714.246379,5632.432115238655
5556,2174.111987,2258.0469315053074
2279,5558.304507,5581.488114880579
7799,9426.384787,10238.978630824251
6594,5008.789971,4993.55538665579
7612,32069.87526,26774.693624485393
2885,2497.808174,2515.529995065579
5559,8516.751366,8631.861746081879
1377,6042.618486,5965.744700074834
6469,3423.973171,3440.7802623489606
322,2315.094985,2378.8616669848084
4609,11124.20636,12385.466118050896
6008,33473.349460000005,33162.77139212426
3993,27564.739510000003,22694.23067691869
4641,5149.301306,5148.523907235645
6784,5762.4721439999985,5770.039045748765
1836,8513.592687,8550.541881892166
5692,10507.50144,10468.131112135463
3727,5577.237773,5543.903506106212
863,2771.045031,2771.2124852494817
8179,6189.443994,6164.973808867235
171,15363.84716,16432.646398140638
6055,2677.223462,2662.770158836046
7999,2292.791874,2272.987694490118
4267,7334.915821,8573.96682550247
6338,8622.835375,8916.678947171602
3286,7498.290823,7526.110033910421
5711,8123.955566,8149.86573822017
5206,12269.41862,12220.651962494301
530,5453.861203,5427.016312320861
4103,8622.835375,8818.414189164721
7382,2241.108638,2223.5584097847022
4247,2487.256248,2468.9460394950256
8330,2883.1654120000007,2892.1358870030854
4323,11044.10847,11318.478801372994
808,11315.20373,11635.91917487919
6015,41745.00646,28254.364874772793
5912,21892.93859,17164.487038625328
7322,6540.204626,6531.481949196134
2697,5162.370678,5197.230331589903
6852,5709.225202000001,5709.142494101584
3516,3588.926491,3679.3371450252293
5765,36860.72688,29283.67061023241
545,2791.906514,2706.077407654058
5820,2619.027206,2607.7638599054367
6964,2731.39917,2728.733642083261
621,5608.3163479999985,5607.146676729058
5332,14024.35839,14280.695695782682
7217,6462.22199,7089.073566364024
3844,4229.923123,4323.380619778052
7503,2854.26694,2853.9074806533363
3227,6751.782327,6764.086286670913
3506,3653.703458,3646.2565630500144
6941,6240.6647619999985,6208.427993605581
6488,6199.962422,6129.799986376631
5749,3761.792015,3733.1032778645726
4833,17420.56565,17325.70539235628
6527,4285.575678,4292.725488764514
2732,7664.219255,7718.242494186757
194,6889.097981,6931.8437397812595
1030,7421.593540999998,7433.5661921307155
7019,2647.519741,2649.0080316933827
6068,10722.0645,11672.972133105219
22,24127.50402,23255.923529854503
5787,22758.91192,15733.059627219081
3346,5073.282126,5072.523371282474
6089,2595.558788,2584.2658505584413
5405,2951.294057,2956.055027305057
1617,2480.045899,2466.408972594209
6942,5442.744248,5387.412405126451
1814,8622.835375,8723.954065843536
8784,2471.278718,2463.535472224833
8120,2482.38724,2483.2892169688107
1166,5372.914477,5431.174480253868
155,2581.110945,2572.917517146157
3815,10856.17638,10833.051743500515
2881,5754.853121,5723.345896420043
2269,5738.277584,5734.017863481227
3627,6052.003301,6069.3704377048025
5475,2396.219292,2395.6733226281667
3324,2267.604038,2261.9236106360186
1629,4636.54647,4640.748706538527
8896,3193.156111,3207.464570029919
2346,6529.431827,7349.930192031117
1630,17530.03658,18242.849524337016
742,5426.136238,5381.252019690268
3841,8417.102804,8476.927173559887
7239,13024.22378,13670.069320202252
7077,4171.300175,4183.8379182392355
1822,8692.636838,9852.021662707277
2552,2399.17815,2391.007995973461
4777,7860.0868420000015,7838.2924109748055
8061,22658.53652,21851.91497369186
2667,4831.421687,4782.325159215014
5004,5601.68063,5557.39376931448
2479,2776.582901,2794.430910734163
1775,5380.898636,5383.622300803428
6707,4965.491316,4970.759177745733
6539,8750.710415000001,8740.299772754443
4114,8257.666512,8254.555102869024
7511,3094.320237,3081.8552144663727
7871,7803.5038239999985,7778.8567819784685
746,15147.93055,12532.16164242598
9126,4628.995325,4646.967414993814
7044,2456.816127,2487.206906228137
2511,2570.235172,2562.825174867119
3447,3011.344686,3035.669603176786
6687,7345.897176,7308.825276619546
6211,5380.312218,5350.667198250536
2605,9824.745841,12755.851658082245
1154,16675.89616,15039.735174910851
2857,5450.394878,5460.030628864827
2884,4887.344365999998,4877.827208432857
4986,5033.693296,5026.910148723252
6670,8336.08382,8270.358349906906
8280,38887.9034,29197.276706338478
9089,4737.411455,4695.205425700532
8591,2248.449633,2246.0329060539416
853,3540.90425,3550.9717375458818
858,4330.799785,4343.70844619673
8424,2351.878675,2325.645194227879
6202,7284.363465,7287.422138910002
4229,5565.892477,5573.646865019799
6421,6369.262355,6369.283340070204
8790,3924.416277,3948.1541374828994
5251,2719.431536,2735.7805775712827
5165,7089.6839599999985,7099.38337301737
6,5380.898636,5379.057464962952
8525,8514.394994,9770.26026154229
667,5059.616223,5057.357052437996
8663,36168.34106,26224.519707797186
5483,9837.507586,9774.304691704376
1912,2661.0334350000007,2654.328191580498
4069,7048.544758,7010.122820462786
3190,4395.885525,4365.807580698264
2277,2563.863345,2540.481505026403
7629,3417.9537450000007,3402.928877552559
921,22951.892000000003,16781.78849209339
5534,11228.28966,11154.68216670791
2524,2606.186321,2601.739410818142
7800,4521.190551,4522.960477349479
3810,2273.62059,2236.1741376117607
8147,4529.072491,4502.672634196581
6125,10852.95712,12755.897167989107
4615,18943.26899,15836.767923256451
1552,11701.06985,11571.505563396146
7556,57520.50151,40258.34422243517
1699,2452.738575,2447.8094677612153
2926,5066.634057,5056.1031187841845
2784,10796.44832,10570.424448353317
6466,5330.593183,5304.510278271498
5884,11009.13049,11018.048397692903
7029,2885.407442,2888.425756800125
4984,7095.134789,7085.120437664944
6733,9171.000967,10836.938934804672
2138,16979.79757,17024.274681822906
4289,2487.358049,2492.9684435849827
5088,5015.009472,5014.194413544115
7479,5635.294733,5650.722247709101
7595,7255.137772,7260.996190913902
8200,4908.124429,4929.109438761375
3705,4549.337013,4593.25709866005
4998,2426.95904,2421.7754670642466
3237,8376.332294,8341.01649838903
7270,3349.639274,3346.695613768779
3380,5681.3070560000015,5687.821794771058
7970,5918.066128,5906.228858222865
5482,6005.214792,6005.314486582635
4115,12663.59666,14338.629760405805
680,2771.663013,2823.459643179264
239,2465.444865,2473.444509892095
6783,2534.990075,2532.0120577360553
7489,8579.889154999999,8497.694816619494
3972,5412.458621,5408.061333544092
8898,42937.34691,32553.095507581536
3702,4682.249396,4729.315191892858
6472,4314.174392,4325.001738745558
4811,39365.29616000001,27780.7091687586
8649,3549.747466,3578.1150061417497
3393,3289.120863,3333.805848663531
2868,9048.983447,9040.989825758188
6833,8104.432559999998,8659.806332348417
4574,7092.635635,7099.084058492569
7040,2760.476712,2763.20398028805
7599,4794.481412,4848.733227521539
5803,5206.108215,5222.867293116562
3637,2467.459952,2497.519438302385
6357,11638.89947,11804.784221683085
8088,4170.687348,4170.871890691494
7351,8221.870429,8061.712235053349
249,8044.73072,8678.896558197583
7890,22332.43946,21951.175973452646
842,2243.473907,2224.254402900272
7526,4890.1093,4907.922162706481
2825,16473.16905,16501.52378189573
727,8982.850376999999,8945.515661075571
2781,2500.241685,2489.3633326974855
3125,3741.570763,3750.05915998923
4473,2483.544888,2481.769369437965
8707,8429.491575,8367.131160184026
6547,5733.213979,5732.982895992044
4805,4139.89767,4124.177864471694
2772,7288.297591,7280.58324385725
5029,3645.464325,3618.8541925885693
7852,4983.61893,5103.028691101179
4703,5090.44875,5142.65105979349
4517,6889.6161,6876.223250688457
7039,5168.152276,5131.5566917400365
8065,16468.22079,16330.159626652108
6906,4762.591249,4791.848337530107
2020,2456.816647,2441.08532792621
6694,24238.66071,22431.334256216225
168,19776.56654,17817.947358421687
6177,22837.1392,22068.55093178351
2670,2580.849899,2581.7135628570772
2196,4755.479460000001,4742.590125736272
6696,13559.39395,15724.066912920342
4411,4601.913754,4585.390599950658
7420,3313.014405,3323.794982721965
4512,5926.729379,5922.878377012061
8250,4820.704584,4821.856901145389
30,2454.58354,2464.055455667888
829,5170.811494,5083.9004274974495
6356,10892.90825,11693.582820406635
2615,7347.410517,7659.317304642773
1197,4777.121596,4718.042060841831
6638,2476.046413,2460.21154682372
1600,7596.291531,7653.292373402108
7236,5013.136429,5017.234213073593
8531,5284.509533,5290.069068703421
2989,15700.28436,15840.271049482397
685,8495.164213,8530.37930137066
5707,6005.847375,6012.180137510918
9045,2702.692335,2671.286337714312
4379,8693.995589,8712.573508266418
2856,2542.06388,2544.3672273830075
2839,5079.843625,5044.42067719533
5281,8720.458745,9781.836164178705
97,4801.661503,4767.90186250113
3240,13270.9446,18188.0292971179
8182,6274.564531,6850.865003286558
